"id","altura","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","filhos"
"6475",6475,1.56,57.52,23.64,"M","Mestrado","Biologicas","Não",0,2747.65,0
"6476",6476,1.45,52.9,25.16,"M","PósDoc","Exatas","Não",0,3658.01,2
"6477",6477,1.63,60.39,22.73,"M","2ºGrau","Exatas","sim",1,2991.57,2
"6478",6478,1.45,53.1,25.26,"F","2ºGrau","Biologicas","sim",1,2616.19,2
"6479",6479,1.54,56.65,23.89,"F","PósDoc","Humanas","Não",0,3766.18,2
"6480",6480,1.58,58.29,23.35,"M","3ºgrau","Humanas","Não",0,3190.65,0
"6481",6481,1.52,55.86,24.18,"M","Doutorado","Exatas","Não",0,2461.63,2
"6482",6482,1.34,48.71,27.13,"M","2ºGrau","Biologicas","Não",0,2958.2,1
"6483",6483,1.58,58.24,23.33,"F","1ºGrau","Exatas","sim",1,2860.6,1
"6484",6484,1.21,43.54,29.74,"F","1ºGrau","Biologicas","Não",0,2902.08,1
"6485",6485,1.5,54.98,24.44,"M","Doutorado","Exatas","sim",1,2985.82,2
"6486",6486,1.52,55.87,24.18,"M","1ºGrau","Exatas","Não",0,3972.34,2
"6487",6487,1.34,48.79,27.17,"F","Doutorado","Biologicas","sim",1,2938.6,1
"6488",6488,1.51,55.23,24.22,"F","Mestrado","Exatas","Não",0,2452.48,0
"6489",6489,1.49,54.64,24.61,"F","Mestrado","Humanas","Não",0,2844.32,2
"6490",6490,1.51,55.35,24.28,"M","Mestrado","Biologicas","Não",0,2549.42,1
"6491",6491,1.41,51.51,25.91,"M","3ºgrau","Humanas","sim",1,2783.31,0
"6492",6492,1.39,50.73,26.26,"F","Doutorado","Exatas","Não",0,3168.95,1
"6493",6493,1.42,51.98,25.78,"F","Doutorado","Biologicas","Não",0,3056.06,0
"6494",6494,1.42,51.79,25.68,"F","1ºGrau","Biologicas","sim",1,2454.02,0
"6495",6495,1.4,51.17,26.11,"F","Analfabeto","Exatas","sim",1,3086.67,2
"6496",6496,1.4,51.05,26.05,"F","3ºgrau","Exatas","Não",0,3078.21,0
"6497",6497,1.41,51.34,25.82,"F","Analfabeto","Exatas","Não",0,3624.23,0
"6498",6498,1.48,54.04,24.67,"F","PósDoc","Exatas","Não",0,3449.77,1
"6499",6499,1.43,52.18,25.52,"F","Mestrado","Humanas","sim",1,3182.97,2
"6500",6500,1.5,54.93,24.41,"M","Doutorado","Humanas","Não",0,2425.12,1
"6501",6501,1.51,55.4,24.3,"M","Mestrado","Biologicas","sim",1,2466.52,1
"6502",6502,1.37,49.74,26.5,"M","Mestrado","Exatas","Não",0,3095.32,1
"6503",6503,1.58,58.1,23.27,"F","3ºgrau","Exatas","sim",1,3211.39,2
"6504",6504,1.45,52.99,25.2,"F","Doutorado","Biologicas","sim",1,2838.8,1
"6505",6505,1.61,59.42,22.92,"M","Doutorado","Exatas","Não",0,3230.19,1
"6506",6506,1.33,48.36,27.34,"M","PósDoc","Exatas","sim",1,2841.53,1
"6507",6507,1.52,55.88,24.19,"M","Analfabeto","Humanas","sim",1,3487.44,0
"6508",6508,1.59,58.52,23.15,"M","2ºGrau","Biologicas","sim",1,2960.3,2
"6509",6509,1.48,54.24,24.76,"M","Analfabeto","Humanas","sim",1,3467.38,1
"6510",6510,1.4,51.03,26.04,"M","1ºGrau","Humanas","Não",0,3626.33,0
"6511",6511,1.57,57.86,23.47,"M","3ºgrau","Humanas","Não",0,2822.58,1
"6512",6512,1.49,54.76,24.67,"F","2ºGrau","Humanas","sim",1,3475.56,1
"6513",6513,1.47,53.73,24.86,"F","2ºGrau","Exatas","Não",0,3360.33,0
"6514",6514,1.69,62.65,21.94,"M","Mestrado","Biologicas","Não",0,2733.06,1
"6515",6515,1.31,47.29,27.56,"M","PósDoc","Biologicas","sim",1,2702.44,1
"6516",6516,1.45,52.86,25.14,"M","Analfabeto","Biologicas","Não",0,3163.65,2
"6517",6517,1.46,53.43,25.07,"F","Doutorado","Exatas","Não",0,3048.73,0
"6518",6518,1.52,55.99,24.23,"F","PósDoc","Biologicas","Não",0,2931.66,2
"6519",6519,1.51,55.21,24.21,"F","PósDoc","Exatas","Não",0,3470.73,1
"6520",6520,1.76,65.22,21.06,"F","Doutorado","Biologicas","Não",0,3469,1
"6521",6521,1.5,55.08,24.48,"M","3ºgrau","Exatas","sim",1,3432.48,1
"6522",6522,1.67,61.94,22.21,"M","Mestrado","Exatas","sim",1,3487.29,2
"6523",6523,1.56,57.39,23.58,"M","PósDoc","Humanas","sim",1,3233.31,2
"6524",6524,1.61,59.25,22.86,"M","3ºgrau","Humanas","Não",0,2814.68,0
"6525",6525,1.58,58.3,23.35,"M","1ºGrau","Humanas","Não",0,3392.29,2
"6526",6526,1.45,53.06,25.24,"F","1ºGrau","Humanas","Não",0,2476.51,1
"6527",6527,1.66,61.34,22.26,"F","2ºGrau","Exatas","sim",1,3098.24,2
"6528",6528,1.58,58.14,23.29,"M","3ºgrau","Biologicas","Não",0,2956.03,0
"6529",6529,1.49,54.63,24.61,"M","2ºGrau","Biologicas","Não",0,3605.7,2
"6530",6530,1.56,57.31,23.55,"F","3ºgrau","Biologicas","sim",1,2130.71,1
"6531",6531,1.64,60.4,22.46,"F","3ºgrau","Humanas","Não",0,4193.56,1
"6532",6532,1.51,55.46,24.32,"F","PósDoc","Humanas","sim",1,3085.43,1
"6533",6533,1.43,52.14,25.5,"F","PósDoc","Humanas","sim",1,2981.37,2
"6534",6534,1.4,50.95,25.99,"F","PósDoc","Humanas","sim",1,2644.43,2
"6535",6535,1.63,60.07,22.61,"M","Doutorado","Exatas","Não",0,3265.15,2
"6536",6536,1.51,55.27,24.24,"F","Mestrado","Exatas","sim",1,3459.47,0
"6537",6537,1.56,57.2,23.5,"M","Mestrado","Humanas","sim",1,2872.91,2
"6538",6538,1.35,49.06,26.92,"M","PósDoc","Biologicas","Não",0,3197.05,0
"6539",6539,1.51,55.56,24.37,"M","Mestrado","Biologicas","Não",0,3691.77,2
"6540",6540,1.45,53.18,25.29,"M","Analfabeto","Exatas","sim",1,3435.48,0
"6541",6541,1.45,53.16,25.28,"M","Mestrado","Exatas","Não",0,3565.37,1
"6542",6542,1.43,52.36,25.61,"F","2ºGrau","Exatas","sim",1,2640.88,0
"6543",6543,1.57,57.8,23.45,"F","Mestrado","Humanas","sim",1,3591.78,0
"6544",6544,1.48,54.33,24.8,"M","Analfabeto","Biologicas","sim",1,2797.07,1
"6545",6545,1.54,56.59,23.86,"F","Doutorado","Exatas","sim",1,2652.84,1
"6546",6546,1.59,58.75,23.24,"M","Mestrado","Exatas","sim",1,2749.25,2
"6547",6547,1.62,59.87,22.81,"F","PósDoc","Exatas","sim",1,2947.6,1
"6548",6548,1.57,57.9,23.49,"M","Doutorado","Humanas","Não",0,3132.3,1
"6549",6549,1.49,54.42,24.51,"F","PósDoc","Humanas","sim",1,3275.2,1
"6550",6550,1.51,55.45,24.32,"M","2ºGrau","Exatas","Não",0,3254.49,0
"6551",6551,1.5,54.95,24.42,"M","Mestrado","Exatas","sim",1,3026.9,1
"6552",6552,1.31,47.24,27.53,"F","2ºGrau","Exatas","sim",1,2748.92,0
"6553",6553,1.47,53.62,24.81,"F","Mestrado","Biologicas","Não",0,3343.18,2
"6554",6554,1.42,51.75,25.66,"F","Mestrado","Exatas","Não",0,2977.4,0
"6555",6555,1.46,53.5,25.1,"F","1ºGrau","Exatas","sim",1,2984.71,2
"6556",6556,1.34,48.6,27.07,"F","Mestrado","Humanas","Não",0,3007.07,2
"6557",6557,1.22,43.9,29.49,"M","3ºgrau","Humanas","Não",0,3311.51,0
"6558",6558,1.39,50.63,26.2,"M","2ºGrau","Humanas","sim",1,2122.51,2
"6559",6559,1.65,60.81,22.34,"M","Mestrado","Exatas","Não",0,3270.82,0
"6560",6560,1.5,54.85,24.38,"F","Analfabeto","Humanas","Não",0,2740,2
"6561",6561,1.53,56.02,23.93,"M","1ºGrau","Biologicas","Não",0,3165,0
"6562",6562,1.36,49.56,26.79,"M","Analfabeto","Exatas","sim",1,2950.95,2
"6563",6563,1.41,51.23,25.77,"M","PósDoc","Humanas","Não",0,2669.07,2
"6564",6564,1.36,49.41,26.71,"M","Doutorado","Humanas","sim",1,2967.53,1
"6565",6565,1.48,54.17,24.73,"M","2ºGrau","Exatas","Não",0,2455.19,1
"6566",6566,1.58,58.22,23.32,"F","PósDoc","Exatas","Não",0,2521.49,1
"6567",6567,1.55,56.82,23.65,"M","1ºGrau","Humanas","sim",1,3442.75,0
"6568",6568,1.63,60.17,22.65,"M","3ºgrau","Biologicas","Não",0,3110.88,0
"6569",6569,1.45,52.88,25.15,"F","2ºGrau","Biologicas","Não",0,2446.69,2
"6570",6570,1.43,52.17,25.51,"F","Doutorado","Biologicas","Não",0,2834.43,2
"6571",6571,1.27,45.9,28.46,"M","1ºGrau","Exatas","sim",1,3055.97,0
"6572",6572,1.53,56.3,24.05,"M","2ºGrau","Exatas","sim",1,2509.31,1
"6573",6573,1.46,53.28,25,"M","2ºGrau","Exatas","Não",0,3192.5,2
"6574",6574,1.41,51.23,25.77,"F","2ºGrau","Biologicas","Não",0,2724.75,1
"6575",6575,1.64,60.41,22.46,"F","3ºgrau","Humanas","Não",0,3213.88,0
"6576",6576,1.48,54.18,24.74,"F","2ºGrau","Humanas","sim",1,3634.33,1
"6577",6577,1.42,51.9,25.74,"F","Doutorado","Biologicas","sim",1,2466.68,1
"6578",6578,1.63,60.01,22.59,"F","3ºgrau","Humanas","Não",0,2452.22,1
"6579",6579,1.56,57.34,23.56,"M","Mestrado","Biologicas","sim",1,2699.72,1
"6580",6580,1.59,58.53,23.15,"M","Analfabeto","Humanas","sim",1,2995.21,1
"6581",6581,1.59,58.43,23.11,"F","Doutorado","Biologicas","sim",1,2805.81,1
"6582",6582,1.5,55.06,24.47,"M","Mestrado","Humanas","sim",1,2886.32,0
"6583",6583,1.63,60.25,22.68,"F","Mestrado","Biologicas","Não",0,3268.82,0
"6584",6584,1.6,58.83,22.98,"M","Analfabeto","Humanas","Não",0,3404.04,0
"6585",6585,1.48,54.08,24.69,"F","Analfabeto","Humanas","sim",1,2630.41,0
"6586",6586,1.56,57.28,23.54,"M","Analfabeto","Humanas","Não",0,3241.45,2
"6587",6587,1.59,58.73,23.23,"M","Doutorado","Humanas","Não",0,2602.29,0
"6588",6588,1.47,54,24.99,"F","Mestrado","Biologicas","Não",0,2317.3,0
"6589",6589,1.47,53.72,24.86,"M","Doutorado","Humanas","Não",0,2542.87,1
"6590",6590,1.42,51.78,25.68,"F","Mestrado","Exatas","sim",1,2759.83,2
"6591",6591,1.54,56.44,23.8,"M","1ºGrau","Exatas","Não",0,3221.17,0
"6592",6592,1.75,65.01,21.23,"F","3ºgrau","Biologicas","sim",1,2387.25,2
"6593",6593,1.47,53.84,24.92,"M","3ºgrau","Exatas","sim",1,3410.66,0
"6594",6594,1.63,60.04,22.6,"M","2ºGrau","Humanas","Não",0,3071.67,2
"6595",6595,1.44,52.43,25.28,"M","PósDoc","Humanas","sim",1,3466.78,0
"6596",6596,1.27,45.91,28.46,"F","2ºGrau","Exatas","Não",0,2921.98,1
"6597",6597,1.49,54.41,24.51,"M","1ºGrau","Humanas","sim",1,2943.37,2
"6598",6598,1.52,55.67,24.1,"M","PósDoc","Biologicas","Não",0,3387.96,0
"6599",6599,1.63,60.36,22.72,"M","Mestrado","Exatas","sim",1,3126.06,0
"6600",6600,1.59,58.57,23.17,"F","PósDoc","Exatas","Não",0,3079.39,2
"6601",6601,1.42,51.8,25.69,"M","PósDoc","Humanas","sim",1,3726.77,1
"6602",6602,1.48,54.11,24.7,"F","Analfabeto","Exatas","Não",0,2631.17,1
"6603",6603,1.43,52.04,25.45,"F","Doutorado","Exatas","sim",1,2575.89,0
"6604",6604,1.4,51.02,26.03,"F","2ºGrau","Biologicas","sim",1,3444.7,0
"6605",6605,1.4,51.04,26.04,"F","1ºGrau","Biologicas","sim",1,2816.33,2
"6606",6606,1.37,49.94,26.61,"M","2ºGrau","Humanas","Não",0,2748.75,2
"6607",6607,1.38,50.35,26.44,"M","2ºGrau","Humanas","Não",0,3714.41,2
"6608",6608,1.73,64.19,21.45,"M","Doutorado","Biologicas","Não",0,2775.43,1
"6609",6609,1.56,57.27,23.53,"M","PósDoc","Humanas","sim",1,2296,2
"6610",6610,1.41,51.46,25.88,"M","3ºgrau","Humanas","sim",1,2504.87,2
"6611",6611,1.5,54.85,24.38,"M","2ºGrau","Biologicas","sim",1,2813.45,2
"6612",6612,1.49,54.55,24.57,"F","1ºGrau","Exatas","Não",0,2901.11,1
"6613",6613,1.56,57.33,23.56,"M","2ºGrau","Exatas","Não",0,2978.58,1
"6614",6614,1.41,51.44,25.87,"F","PósDoc","Humanas","Não",0,3773.36,1
"6615",6615,1.29,46.51,27.95,"M","3ºgrau","Humanas","Não",0,3145.64,1
"6616",6616,1.58,58.29,23.35,"M","Analfabeto","Humanas","sim",1,2541.79,1
"6617",6617,1.58,58.08,23.27,"M","Doutorado","Biologicas","Não",0,2210.17,0
"6618",6618,1.46,53.51,25.1,"F","Analfabeto","Exatas","Não",0,3314.58,1
"6619",6619,1.67,61.98,22.22,"M","Analfabeto","Exatas","Não",0,3290.55,0
"6620",6620,1.46,53.2,24.96,"F","3ºgrau","Exatas","Não",0,3229.93,2
"6621",6621,1.54,56.77,23.94,"M","Analfabeto","Exatas","Não",0,3301.98,2
"6622",6622,1.28,46.3,28.26,"F","2ºGrau","Humanas","Não",0,2693.8,1
"6623",6623,1.71,63.48,21.71,"M","PósDoc","Exatas","sim",1,3486.5,1
"6624",6624,1.49,54.73,24.65,"F","Mestrado","Humanas","sim",1,2903.23,0
"6625",6625,1.36,49.43,26.72,"F","3ºgrau","Humanas","sim",1,3342.41,1
"6626",6626,1.55,57.07,23.75,"F","2ºGrau","Humanas","sim",1,2585.12,0
"6627",6627,1.52,55.82,24.16,"F","1ºGrau","Biologicas","sim",1,2444.38,0
"6628",6628,1.67,61.83,22.17,"M","Mestrado","Biologicas","sim",1,2887.89,0
"6629",6629,1.53,56.26,24.03,"M","1ºGrau","Humanas","sim",1,3301.21,2
"6630",6630,1.58,58.19,23.31,"F","2ºGrau","Exatas","sim",1,2837.99,0
"6631",6631,1.5,55.04,24.46,"M","1ºGrau","Humanas","Não",0,2741.18,1
"6632",6632,1.7,63.11,21.84,"F","Doutorado","Exatas","Não",0,3383.74,2
"6633",6633,1.45,52.9,25.16,"M","Mestrado","Biologicas","Não",0,2738.3,2
"6634",6634,1.46,53.26,24.99,"F","2ºGrau","Exatas","sim",1,3211.8,1
"6635",6635,1.47,53.61,24.81,"M","Doutorado","Exatas","Não",0,3443.91,2
"6636",6636,1.6,58.88,23,"F","Doutorado","Exatas","Não",0,2567.92,1
"6637",6637,1.61,59.4,22.92,"F","2ºGrau","Exatas","Não",0,2372.09,1
"6638",6638,1.47,53.62,24.81,"F","Doutorado","Humanas","Não",0,3606.99,0
"6639",6639,1.53,56.33,24.06,"M","Analfabeto","Biologicas","Não",0,3942.93,2
"6640",6640,1.69,62.75,21.97,"M","3ºgrau","Biologicas","Não",0,3173.79,2
"6641",6641,1.7,62.82,21.74,"F","PósDoc","Humanas","sim",1,3675.99,1
"6642",6642,1.76,65.43,21.12,"M","Analfabeto","Humanas","Não",0,2723.63,2
"6643",6643,1.5,55.16,24.52,"F","Analfabeto","Humanas","sim",1,2616.76,0
"6644",6644,1.66,61.23,22.22,"F","Mestrado","Exatas","Não",0,3161.05,2
"6645",6645,1.48,54.04,24.67,"F","Doutorado","Biologicas","Não",0,2820.68,0
"6646",6646,1.44,52.55,25.34,"F","Analfabeto","Biologicas","sim",1,3380.17,0
"6647",6647,1.57,57.81,23.45,"F","Doutorado","Biologicas","sim",1,2691.99,2
"6648",6648,1.51,55.48,24.33,"F","1ºGrau","Biologicas","Não",0,3604.34,1
"6649",6649,1.42,51.95,25.76,"F","PósDoc","Biologicas","Não",0,2978.19,0
"6650",6650,1.51,55.51,24.35,"F","PósDoc","Exatas","sim",1,3154.85,2
"6651",6651,1.39,50.46,26.12,"F","Doutorado","Exatas","Não",0,3006.16,1
"6652",6652,1.51,55.3,24.25,"M","1ºGrau","Exatas","sim",1,3310.51,0
"6653",6653,1.53,56.01,23.93,"F","Doutorado","Exatas","Não",0,2371.55,1
"6654",6654,1.65,60.97,22.39,"M","Doutorado","Biologicas","Não",0,2944.38,2
"6655",6655,1.6,59.02,23.05,"M","Doutorado","Biologicas","sim",1,2726.97,0
"6656",6656,1.53,56.2,24.01,"F","PósDoc","Biologicas","Não",0,2576.74,0
"6657",6657,1.67,61.9,22.2,"M","Analfabeto","Biologicas","Não",0,2595.21,0
"6658",6658,1.45,53.19,25.3,"M","Mestrado","Humanas","sim",1,3213.71,1
"6659",6659,1.49,54.64,24.61,"M","Mestrado","Biologicas","Não",0,3206.58,2
"6660",6660,1.42,51.78,25.68,"M","Analfabeto","Humanas","Não",0,3613.24,0
"6661",6661,1.54,56.56,23.85,"F","1ºGrau","Biologicas","Não",0,2737.94,0
"6662",6662,1.4,50.85,25.94,"M","3ºgrau","Humanas","Não",0,2417.76,2
"6663",6663,1.54,56.72,23.92,"F","PósDoc","Humanas","Não",0,2640.04,2
"6664",6664,1.46,53.43,25.07,"M","PósDoc","Exatas","Não",0,3073.22,2
"6665",6665,1.51,55.59,24.38,"M","3ºgrau","Biologicas","Não",0,3355.23,0
"6666",6666,1.28,46.12,28.15,"F","2ºGrau","Exatas","sim",1,3174.96,2
"6667",6667,1.63,60.31,22.7,"M","2ºGrau","Exatas","Não",0,3793.15,2
"6668",6668,1.43,52.02,25.44,"M","3ºgrau","Humanas","Não",0,3261.77,2
"6669",6669,1.44,52.68,25.41,"M","Analfabeto","Biologicas","Não",0,3168.51,2
"6670",6670,1.4,51.16,26.1,"F","1ºGrau","Biologicas","Não",0,2894.38,2
"6671",6671,1.55,56.93,23.7,"F","2ºGrau","Exatas","Não",0,2940.33,2
"6672",6672,1.5,55.17,24.52,"M","1ºGrau","Humanas","Não",0,2859.05,2
"6673",6673,1.41,51.56,25.93,"F","Analfabeto","Humanas","Não",0,3019.85,1
"6674",6674,1.48,54.1,24.7,"M","Mestrado","Humanas","sim",1,3142.91,0
"6675",6675,1.47,53.68,24.84,"F","1ºGrau","Exatas","sim",1,2760.34,0
"6676",6676,1.6,59.17,23.11,"M","Mestrado","Exatas","Não",0,2963.59,1
"6677",6677,1.61,59.51,22.96,"M","2ºGrau","Humanas","sim",1,3576.71,2
"6678",6678,1.59,58.45,23.12,"M","Doutorado","Humanas","Não",0,2801.77,2
"6679",6679,1.54,56.5,23.82,"F","Analfabeto","Biologicas","sim",1,3188.56,1
"6680",6680,1.46,53.45,25.08,"M","2ºGrau","Biologicas","sim",1,2950.63,2
"6681",6681,1.3,46.94,27.78,"F","Doutorado","Exatas","sim",1,2251.93,0
"6682",6682,1.48,54.03,24.67,"F","Analfabeto","Exatas","Não",0,2657.38,0
"6683",6683,1.5,54.99,24.44,"F","Doutorado","Humanas","sim",1,2742.12,2
"6684",6684,1.57,57.95,23.51,"F","3ºgrau","Humanas","Não",0,2677.1,0
"6685",6685,1.47,53.78,24.89,"F","2ºGrau","Exatas","sim",1,3051.5,1
"6686",6686,1.4,51.11,26.08,"M","Analfabeto","Biologicas","sim",1,2637.69,1
"6687",6687,1.49,54.73,24.65,"F","1ºGrau","Biologicas","Não",0,3459.34,2
"6688",6688,1.5,54.88,24.39,"M","2ºGrau","Exatas","sim",1,3269.8,0
"6689",6689,1.48,54.17,24.73,"F","2ºGrau","Biologicas","Não",0,3025.45,1
"6690",6690,1.64,60.46,22.48,"M","2ºGrau","Exatas","sim",1,3509.86,1
"6691",6691,1.39,50.66,26.22,"F","Analfabeto","Exatas","Não",0,2994.08,0
"6692",6692,1.42,51.6,25.59,"F","Doutorado","Biologicas","sim",1,3398.39,0
"6693",6693,1.54,56.52,23.83,"M","PósDoc","Exatas","sim",1,3071.69,0
"6694",6694,1.52,55.66,24.09,"M","PósDoc","Exatas","sim",1,2244.52,1
"6695",6695,1.34,48.54,27.03,"M","3ºgrau","Exatas","Não",0,2873.88,0
"6696",6696,1.33,48.39,27.36,"M","PósDoc","Exatas","Não",0,2771.52,0
"6697",6697,1.49,54.49,24.54,"M","PósDoc","Exatas","sim",1,3436.02,2
"6698",6698,1.27,45.7,28.33,"M","Analfabeto","Biologicas","Não",0,2948.35,1
"6699",6699,1.55,56.97,23.71,"F","Doutorado","Humanas","sim",1,3459.29,0
"6700",6700,1.52,55.78,24.14,"M","Doutorado","Exatas","sim",1,3739.4,0
"6701",6701,1.58,58.08,23.27,"F","Doutorado","Exatas","sim",1,2432.67,2
"6702",6702,1.54,56.62,23.87,"F","Doutorado","Exatas","sim",1,3230.52,2
"6703",6703,1.39,50.79,26.29,"M","Mestrado","Humanas","Não",0,3013.77,2
"6704",6704,1.53,56.09,23.96,"M","Mestrado","Humanas","Não",0,3215.34,1
"6705",6705,1.63,60.09,22.62,"F","3ºgrau","Exatas","Não",0,3368.01,2
"6706",6706,1.39,50.48,26.13,"F","Mestrado","Biologicas","Não",0,3371.54,2
"6707",6707,1.48,54.16,24.73,"F","3ºgrau","Biologicas","sim",1,2103.25,1
"6708",6708,1.34,48.57,27.05,"M","2ºGrau","Exatas","sim",1,3251.36,0
"6709",6709,1.5,55.02,24.45,"F","3ºgrau","Humanas","Não",0,2701.43,2
"6710",6710,1.56,57.58,23.66,"F","PósDoc","Biologicas","Não",0,3673.61,2
"6711",6711,1.38,50.22,26.37,"M","Doutorado","Biologicas","sim",1,2201.66,0
"6712",6712,1.53,56.14,23.98,"F","PósDoc","Biologicas","sim",1,2895.3,1
"6713",6713,1.44,52.57,25.35,"F","PósDoc","Humanas","Não",0,3027.66,1
"6714",6714,1.43,52.02,25.44,"F","Mestrado","Exatas","sim",1,2943.96,2
"6715",6715,1.49,54.67,24.63,"F","Doutorado","Exatas","sim",1,2711,0
"6716",6716,1.66,61.22,22.22,"F","Analfabeto","Humanas","Não",0,2690.47,0
"6717",6717,1.42,51.65,25.61,"F","Analfabeto","Humanas","Não",0,2701.15,2
"6718",6718,1.56,57.34,23.56,"F","Mestrado","Biologicas","sim",1,3134.77,0
"6719",6719,1.52,55.64,24.08,"F","1ºGrau","Biologicas","Não",0,3677.59,0
"6720",6720,1.63,60.37,22.72,"M","2ºGrau","Exatas","Não",0,1968.44,1
"6721",6721,1.41,51.42,25.86,"M","Mestrado","Humanas","sim",1,2270.09,2
"6722",6722,1.61,59.5,22.95,"F","1ºGrau","Humanas","Não",0,2903.92,1
"6723",6723,1.5,54.86,24.38,"M","3ºgrau","Biologicas","Não",0,3230.95,0
"6724",6724,1.53,56.22,24.02,"M","Mestrado","Humanas","Não",0,3132.5,1
"6725",6725,1.53,56.35,24.07,"F","Mestrado","Humanas","sim",1,2935.48,2
"6726",6726,1.38,50.05,26.28,"F","Mestrado","Humanas","Não",0,2615.33,0
"6727",6727,1.48,54.16,24.73,"F","3ºgrau","Humanas","Não",0,3241.65,2
"6728",6728,1.42,51.7,25.64,"F","Mestrado","Exatas","Não",0,3089.81,2
"6729",6729,1.53,56.16,23.99,"M","2ºGrau","Exatas","Não",0,3745.2,1
"6730",6730,1.59,58.72,23.23,"F","Doutorado","Exatas","Não",0,2718.77,1
"6731",6731,1.49,54.63,24.61,"F","2ºGrau","Humanas","Não",0,2782.1,0
"6732",6732,1.27,45.68,28.32,"M","PósDoc","Exatas","Não",0,3488.26,2
"6733",6733,1.34,48.66,27.1,"F","Analfabeto","Humanas","Não",0,3571.36,0
"6734",6734,1.56,57.41,23.59,"F","Analfabeto","Biologicas","Não",0,2957.24,0
"6735",6735,1.38,50.11,26.31,"F","3ºgrau","Humanas","Não",0,3147.87,0
"6736",6736,1.59,58.65,23.2,"M","2ºGrau","Exatas","Não",0,3390.73,1
"6737",6737,1.7,63.18,21.86,"F","PósDoc","Biologicas","sim",1,2952.81,1
"6738",6738,1.52,55.7,24.11,"M","3ºgrau","Humanas","Não",0,3516.34,0
"6739",6739,1.5,54.81,24.36,"M","PósDoc","Biologicas","Não",0,3135.36,0
"6740",6740,1.4,51.02,26.03,"F","Mestrado","Exatas","Não",0,2808.1,1
"6741",6741,1.5,54.85,24.38,"F","Analfabeto","Exatas","Não",0,4030.78,2
"6742",6742,1.43,52.22,25.54,"F","Analfabeto","Biologicas","sim",1,2553.52,2
"6743",6743,1.39,50.75,26.27,"F","Mestrado","Humanas","sim",1,3283.21,1
"6744",6744,1.44,52.72,25.42,"M","Doutorado","Biologicas","sim",1,2765.63,1
"6745",6745,1.63,60.02,22.59,"F","PósDoc","Humanas","Não",0,2663.46,0
"6746",6746,1.56,57.28,23.54,"F","Analfabeto","Exatas","sim",1,3153.19,0
"6747",6747,1.39,50.51,26.14,"M","Analfabeto","Humanas","Não",0,3532.19,2
"6748",6748,1.54,56.7,23.91,"M","Mestrado","Biologicas","sim",1,3241.2,2
"6749",6749,1.46,53.54,25.12,"F","3ºgrau","Humanas","Não",0,2652.53,1
"6750",6750,1.37,49.88,26.58,"F","Analfabeto","Biologicas","Não",0,2780.53,2
"6751",6751,1.55,57.09,23.76,"F","Doutorado","Exatas","sim",1,2566.69,1
"6752",6752,1.52,55.73,24.12,"M","Analfabeto","Biologicas","sim",1,3329.11,2
"6753",6753,1.45,53.06,25.24,"F","1ºGrau","Humanas","Não",0,2931.26,2
"6754",6754,1.36,49.26,26.63,"M","2ºGrau","Exatas","sim",1,3281.79,1
"6755",6755,1.44,52.54,25.34,"F","PósDoc","Humanas","Não",0,3196.73,2
"6756",6756,1.58,58.02,23.24,"F","2ºGrau","Exatas","sim",1,2886.59,2
"6757",6757,1.59,58.51,23.14,"F","PósDoc","Biologicas","Não",0,2858.84,2
"6758",6758,1.68,62.37,22.1,"M","Mestrado","Biologicas","Não",0,2694.74,0
"6759",6759,1.68,62.06,21.99,"M","1ºGrau","Exatas","Não",0,2646,1
"6760",6760,1.42,51.82,25.7,"F","1ºGrau","Exatas","Não",0,3147.75,0
"6761",6761,1.64,60.56,22.52,"M","PósDoc","Biologicas","sim",1,3301.5,0
"6762",6762,1.5,55.13,24.5,"M","2ºGrau","Exatas","sim",1,2948.8,0
"6763",6763,1.43,52.19,25.52,"M","PósDoc","Biologicas","sim",1,2925.88,0
"6764",6764,1.49,54.56,24.58,"M","Analfabeto","Biologicas","Não",0,3718.34,1
"6765",6765,1.47,53.78,24.89,"F","PósDoc","Humanas","sim",1,3517.26,2
"6766",6766,1.27,45.77,28.38,"M","PósDoc","Biologicas","sim",1,2852.64,0
"6767",6767,1.52,55.64,24.08,"M","PósDoc","Humanas","Não",0,3470.15,0
"6768",6768,1.58,58.3,23.35,"F","1ºGrau","Exatas","sim",1,2547.04,1
"6769",6769,1.44,52.51,25.32,"F","PósDoc","Exatas","Não",0,3344.26,2
"6770",6770,1.48,54.05,24.68,"F","Mestrado","Exatas","Não",0,3235.21,2
"6771",6771,1.52,55.85,24.17,"F","Mestrado","Exatas","sim",1,2942.32,2
"6772",6772,1.49,54.46,24.53,"M","2ºGrau","Biologicas","Não",0,2738.34,2
"6773",6773,1.66,61.45,22.3,"F","2ºGrau","Exatas","Não",0,2896.6,2
"6774",6774,1.4,51.01,26.03,"M","Analfabeto","Biologicas","sim",1,3239.18,0
"6775",6775,1.55,56.9,23.68,"M","1ºGrau","Exatas","Não",0,2900.11,2
"6776",6776,1.48,54.39,24.83,"M","Mestrado","Biologicas","sim",1,3279.16,1
"6777",6777,1.42,51.75,25.66,"M","Mestrado","Biologicas","Não",0,2957.92,1
"6778",6778,1.3,47.2,27.93,"M","Doutorado","Biologicas","sim",1,2781.59,0
